Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly;
16160;0.0200;0.0154;1.2259;0.0017;12.0057;352.8596;0.0190;True;True;0.0496;0.6278;0.1236;357.1929;42.3462;25.7320;2.4822;31.3914;6.1787;0.0000;True;True;-0.0780;0.9082;0.3993;1.6942;104.4504;148.3793;-3.9015;45.4084;19.9665;0.0000;-0.0535;0.9259;0.5062;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16175;0.2600;0.0174;1.2212;-0.0036;13.9307;353.3876;358.5634;True;True;0.0491;0.6269;0.1228;357.1007;43.1721;25.1203;-0.0009;-0.0054;-0.0063;0.0000;True;True;-0.0636;0.7882;0.1975;343.2318;115.9067;132.9306;0.0452;-0.6720;-0.2368;0.0000;-0.0357;0.8497;0.2934;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16180;0.3400;0.0172;1.2178;-0.0056;16.0070;353.7861;358.2025;True;True;0.0500;0.6236;0.1233;357.6753;42.7784;25.3923;-0.0066;-0.0091;0.0052;0.0000;True;True;-0.0564;0.7228;0.1513;334.6856;114.0800;138.1446;-0.1763;-0.4743;-0.4379;0.0000;-0.0290;0.7729;0.2562;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16185;0.4000;0.0159;1.2159;-0.0076;17.2165;353.6681;357.4559;True;True;0.0492;0.6234;0.1233;355.5915;41.9814;26.2302;-0.0130;0.0088;-0.0097;0.0000;True;True;-0.0695;0.6843;0.1069;334.9995;110.1304;150.1845;-0.2235;-0.3766;-0.9027;0.0000;-0.0380;0.7132;0.2160;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16195;0.5400;0.0110;1.2147;-0.0132;17.9536;352.3654;356.2251;True;True;0.0428;0.6325;0.1224;359.3943;48.7659;23.5548;0.0364;0.1451;-0.0967;0.0000;True;True;-0.0967;0.6219;0.0637;346.3589;101.8526;186.3170;-0.0913;-0.4703;-0.5358;0.0000;-0.0661;0.5842;0.1620;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16205;0.6800;0.0027;1.2129;-0.0223;18.7437;349.4890;355.9706;True;True;0.0454;0.6234;0.1203;351.1359;39.7595;25.4118;-0.0011;-0.0181;0.0272;0.0000;True;True;-0.0893;0.6400;0.0834;352.6257;112.8620;184.0978;0.1955;0.2186;0.3523;0.0000;-0.0467;0.5965;0.1688;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16215;0.8200;-0.0049;1.2123;-0.0309;18.7119;346.4638;356.6018;True;True;0.0469;0.6265;0.1199;352.7795;42.4768;24.8273;0.0154;0.0300;-0.0260;0.0000;True;True;-0.0907;0.6356;0.0846;348.2697;109.0509;183.3954;-0.0008;-0.0642;-0.0816;0.0000;-0.0517;0.5934;0.1757;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16225;0.9600;-0.0106;1.2122;-0.0361;18.7768;344.1760;356.7892;True;True;0.0485;0.6282;0.1201;354.7420;41.6807;25.2122;0.0058;0.0027;-0.0053;0.0000;True;True;-0.0947;0.6329;0.0810;349.5976;111.2632;179.9730;-0.0351;-0.0230;0.0163;0.0000;-0.0521;0.5975;0.1724;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16235;1.1000;-0.0127;1.2125;-0.0378;18.5118;343.3910;357.0710;True;True;0.0478;0.6297;0.1206;352.8448;41.8255;26.4316;-0.0091;-0.0016;0.0074;0.0000;True;True;-0.0946;0.6294;0.0810;349.8937;110.9670;178.7132;0.0007;0.0001;-0.0060;0.0000;-0.0525;0.5963;0.1738;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16245;1.2400;-0.0129;1.2129;-0.0379;18.0676;342.8992;356.8664;True;True;0.0470;0.6326;0.1216;352.9391;42.1558;26.6716;0.0065;-0.0078;-0.0092;0.0000;True;True;-0.0948;0.6293;0.0810;348.9576;111.1055;177.7167;0.0007;0.0095;-0.0009;0.0000;-0.0522;0.5985;0.1743;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
