Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly;
16615;0.0400;-0.0634;1.2800;-0.0495;14.1217;351.6522;17.5825;True;True;0.0001;0.9143;0.3363;26.3332;30.9240;325.7819;-0.2074;-0.4806;-2.1974;0.0000;True;True;-0.0930;0.6878;0.0807;335.4910;122.7078;169.5618;0.0436;0.0432;0.0238;0.0000;-0.0295;0.6748;0.1675;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16620;0.1200;-0.0690;1.2810;-0.0492;12.0347;351.8119;18.8372;True;True;0.0051;0.8955;0.1742;34.2777;23.3958;315.4363;0.3794;-0.2729;-1.2314;0.0000;True;True;-0.0935;0.6919;0.0842;334.5418;121.3419;170.8159;-0.0283;0.0036;0.0424;0.0000;-0.0299;0.6735;0.1705;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16625;0.2000;-0.0719;1.2768;-0.0506;13.4288;351.2830;19.0021;True;True;0.0362;0.8592;0.1171;42.6892;10.0426;315.8114;0.2659;-0.2344;-0.6818;0.0000;True;True;-0.0950;0.6890;0.0848;335.4194;123.9428;167.3016;-0.0031;-0.0348;0.0088;0.0000;-0.0304;0.6778;0.1718;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16635;0.3400;-0.0697;1.2715;-0.0611;18.4921;352.7587;15.6766;True;True;0.0644;0.7370;0.0473;54.7377;23.2117;334.3500;0.5066;-0.5409;-0.2047;0.0000;True;True;-0.1005;0.6869;0.0783;333.1627;121.6340;167.2336;-0.1514;0.0810;-0.1099;0.0000;-0.0358;0.6754;0.1699;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16645;0.4800;-0.0629;1.2717;-0.0773;20.6070;352.9494;10.9560;True;True;0.1417;0.7342;0.0098;59.7520;46.1474;353.2939;0.1926;0.1168;-0.2173;0.0000;True;True;-0.0966;0.7050;0.0803;330.6969;118.7388;171.3148;-0.0059;-0.1060;0.0453;0.0000;-0.0374;0.6873;0.1689;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16655;0.6200;-0.0512;1.2684;-0.0978;23.0757;352.7387;6.0084;True;True;0.1393;0.7211;-0.0023;53.0690;64.2291;358.9383;-0.3534;-0.1813;0.0512;0.0000;True;True;-0.0941;0.6868;0.0823;330.1532;119.0041;164.5191;-0.0018;-0.0487;-0.0050;0.0000;-0.0383;0.6809;0.1759;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16665;0.7600;-0.0310;1.2611;-0.1185;27.2657;357.8135;4.3441;True;True;0.1168;0.7115;0.0116;38.2775;60.0723;353.7252;-0.0597;-0.0782;0.0199;0.0000;True;True;-0.0968;0.6890;0.0794;325.7892;116.1221;165.6025;-0.0231;0.0826;-0.0606;0.0000;-0.0432;0.6802;0.1756;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16670;0.8200;-0.0253;1.2603;-0.1256;27.9533;359.7961;5.0634;True;True;0.1123;0.7089;0.0129;29.5936;59.1548;354.4155;-0.0346;-0.0228;0.0404;0.0000;True;True;-0.1036;0.6878;0.0683;325.4076;116.7595;167.8083;-0.2475;-0.0658;-0.2783;0.0000;-0.0469;0.6776;0.1648;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16675;0.9000;-0.0229;1.2624;-0.1297;26.8243;0.4345;5.2565;True;True;0.1139;0.7077;0.0124;29.8383;60.2453;354.9103;0.0135;-0.0115;-0.0097;0.0000;True;True;-0.1222;0.7096;0.0354;328.0156;121.5415;168.8846;-0.1320;0.2149;-0.2420;0.0000;-0.0567;0.6938;0.1286;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16680;0.9600;-0.0210;1.2645;-0.1334;25.8913;0.5113;3.4122;True;True;0.1220;0.7076;0.0078;30.5856;58.3062;353.4683;0.2020;0.0489;-0.1428;0.0000;True;True;-0.1322;0.7123;0.0360;333.4002;126.3642;172.8150;-0.1673;-0.0020;0.0773;0.0000;-0.0607;0.6921;0.1171;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16685;1.0400;-0.0179;1.2649;-0.1358;25.7717;1.5920;1.5663;True;True;0.1243;0.7090;0.0032;28.2707;58.0927;354.1186;0.0154;-0.0062;-0.0183;0.0000;True;True;-0.1347;0.7108;0.0397;334.0481;130.0869;170.0617;-0.0174;-0.0173;0.0161;0.0000;-0.0597;0.6940;0.1170;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16690;1.1000;-0.0148;1.2682;-0.1350;24.0929;3.5071;1.1629;True;True;0.1260;0.7023;0.0058;21.5014;54.8352;354.0721;0.0026;-0.1556;0.0409;0.0000;True;True;-0.1348;0.7118;0.0410;320.2533;126.2425;168.7282;0.0305;0.0162;0.0242;0.0000;-0.0625;0.6991;0.1214;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16695;1.1800;-0.0138;1.2790;-0.1318;18.0196;3.4673;0.7914;True;True;0.1224;0.7025;0.0057;17.6998;54.1721;355.8699;-0.0345;0.0267;0.0167;0.0000;True;True;-0.1212;0.7079;0.0383;314.9118;117.1454;170.1467;0.1668;-0.0350;-0.0169;0.0000;-0.0626;0.6958;0.1275;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16700;1.2400;-0.0146;1.2890;-0.1316;12.9135;1.9725;0.6919;True;True;0.1178;0.7014;0.0121;17.7825;51.6726;355.6987;-0.0636;-0.0374;0.1298;0.0000;True;True;-0.1183;0.7062;0.0428;316.2116;114.2166;169.9244;-0.0015;-0.0355;0.1445;0.0000;-0.0628;0.6947;0.1341;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16705;1.3200;-0.0147;1.2960;-0.1323;9.4130;0.5662;0.7913;True;True;0.1182;0.6989;0.0112;17.7967;53.3056;355.8380;0.0035;-0.0048;-0.0202;0.0000;True;True;-0.1223;0.6982;0.0536;318.7522;115.1659;168.8886;-0.0424;-0.1216;0.0291;0.0000;-0.0661;0.6880;0.1461;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16710;1.3800;-0.0139;1.3014;-0.1325;6.5988;359.6383;0.9444;True;True;0.1226;0.7009;0.0107;18.7001;54.5643;356.1097;0.1906;0.0832;0.0163;0.0000;True;True;-0.1292;0.6928;0.0504;315.5010;116.3502;164.5136;-0.1981;0.0092;-0.1592;0.0000;-0.0728;0.6859;0.1470;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16720;1.5200;-0.0134;1.3082;-0.1300;2.4219;357.5716;1.1347;True;True;0.1496;0.7178;-0.0044;31.2014;60.3340;352.4992;0.0617;0.3863;-0.2215;0.0000;True;True;-0.1814;0.6788;0.0206;311.0064;111.7057;170.2573;-0.2068;-0.7925;-0.4132;0.0000;-0.1284;0.6746;0.1206;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16730;1.6600;-0.0149;1.3135;-0.1237;358.8368;356.3784;359.5525;True;True;0.1470;0.7294;-0.0198;31.9791;63.0250;350.9865;-0.1618;0.0860;-0.0831;0.0000;True;True;-0.1901;0.7413;-0.0369;327.2711;112.1199;175.8552;-1.0431;1.5021;-0.2230;0.0000;-0.1322;0.7117;0.0612;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16740;1.8000;-0.0158;1.3125;-0.1168;359.4399;357.9246;358.9627;True;True;0.1452;0.7312;-0.0226;29.0024;62.5943;352.0475;0.0510;-0.0333;0.0263;0.0000;True;True;-0.2587;0.7864;-0.0464;327.3234;112.9693;199.0204;0.2442;0.3075;-0.5122;0.0000;-0.1886;0.7300;0.0178;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16750;1.9400;-0.0234;1.3041;-0.1116;4.2307;355.7563;357.2451;True;True;0.1472;0.7295;-0.0217;33.6016;62.2707;353.2763;-0.0077;0.0114;0.0070;0.0000;True;True;-0.2594;0.7377;-0.0885;332.2164;91.5412;191.4695;0.3232;-0.1811;-0.2641;0.0000;-0.2336;0.6923;0.0087;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16760;2.0800;-0.0362;1.2891;-0.1089;12.5723;351.9988;356.8695;True;True;0.1440;0.7330;-0.0200;31.1566;62.0683;355.9958;0.0095;-0.0027;0.0077;0.0000;True;True;-0.2385;0.7495;-0.1124;320.1491;65.4464;201.5674;-0.0399;-0.0844;-0.2614;0.0000;-0.2298;0.6945;-0.0143;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16770;2.2200;-0.0280;1.2621;-0.1080;26.2212;4.3042;1.9441;True;True;0.1566;0.7221;-0.0350;29.7384;63.9098;355.7676;0.0280;-0.0996;-0.1173;0.0000;True;True;-0.2408;0.7520;-0.1684;314.1800;72.2279;190.7949;0.0653;0.0605;-0.2456;0.0000;-0.2315;0.7158;-0.0607;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16775;2.2800;-0.0221;1.2533;-0.1057;29.0031;10.5247;4.8001;True;True;0.1581;0.7214;-0.0428;30.3308;64.5408;355.1775;0.0154;0.0273;-0.1521;0.0000;True;True;-0.2399;0.7506;-0.1767;315.5173;62.9734;197.0445;-0.0766;-0.0066;-0.0065;0.0000;-0.2372;0.7055;-0.0776;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16780;2.3600;-0.0168;1.2447;-0.1057;32.1843;15.0339;6.3570;True;True;0.1600;0.7155;-0.0505;31.0849;63.8172;351.3127;0.0357;-0.1418;-0.0775;0.0000;True;True;-0.2342;0.7548;-0.1638;318.2220;63.8133;193.8401;0.1931;0.1171;0.2321;0.0000;-0.2422;0.7060;-0.0698;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16785;2.4200;-0.0112;1.2398;-0.1062;34.6342;19.8982;8.9328;True;True;0.1515;0.7044;-0.0538;33.4128;65.1582;346.0464;-0.2822;-0.2091;0.0315;0.0000;True;True;-0.2127;0.7714;-0.1491;321.2732;64.2543;188.5272;0.5388;0.5101;0.2289;0.0000;-0.2277;0.7263;-0.0497;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16795;2.5600;-0.0020;1.2412;-0.1000;33.7165;23.3148;10.2448;True;True;0.1452;0.7130;-0.0451;33.6385;67.3189;347.6041;-0.0441;0.0423;0.0141;0.0000;True;True;-0.2313;0.7655;-0.1543;320.7795;61.9080;191.4793;-0.1109;-0.1489;-0.0015;0.0000;-0.2428;0.7256;-0.0550;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16805;2.7000;0.0064;1.2406;-0.0964;34.1359;24.9335;10.8994;True;True;0.1503;0.7085;-0.0498;34.0918;66.6597;344.8439;0.0580;-0.0370;-0.0163;0.0000;True;True;-0.2320;0.7604;-0.1545;318.5148;66.0460;189.0459;0.0046;0.0126;-0.0036;0.0000;-0.2399;0.7208;-0.0529;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16815;2.8400;0.0084;1.2403;-0.0974;34.0331;23.6135;10.8677;True;True;0.1524;0.7093;-0.0500;35.1868;66.3275;346.7868;-0.0118;0.0332;0.0131;0.0000;True;True;-0.2304;0.7628;-0.1966;315.7291;58.2278;198.2559;0.0152;-0.0379;-0.2797;0.0000;-0.2375;0.7175;-0.0924;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16825;2.9800;0.0056;1.2381;-0.0970;32.5797;20.7173;10.7742;True;True;0.1580;0.7143;-0.0505;31.5807;64.9005;352.3246;0.0136;0.0212;-0.0341;0.0000;True;True;-0.2434;0.7491;-0.2516;322.2615;49.0339;209.8578;0.0795;-0.0428;-0.0792;0.0000;-0.2526;0.6859;-0.1621;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16835;3.1200;0.0020;1.2370;-0.1012;32.7329;21.1045;12.3392;True;True;0.1668;0.7184;-0.0483;27.7136;60.4371;355.2020;-0.0143;0.0592;-0.0038;0.0000;True;True;-0.2451;0.7419;-0.2851;325.0323;45.0700;212.7395;0.1289;-0.0402;0.0514;0.0000;-0.2593;0.6721;-0.2038;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16840;3.1800;-0.0031;1.2360;-0.1025;33.6886;18.3816;11.6661;True;True;0.1648;0.7197;-0.0473;29.8727;62.8740;356.1631;-0.0548;-0.0070;0.0095;0.0000;True;True;-0.2380;0.7358;-0.2822;323.8975;41.7021;209.6646;0.1416;-0.1434;0.1244;0.0000;-0.2585;0.6688;-0.2007;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16845;3.2600;-0.0091;1.2357;-0.1036;34.2855;14.1300;10.7251;True;True;0.1601;0.7195;-0.0465;30.8378;64.8431;355.1043;-0.0433;-0.0046;0.0052;0.0000;True;True;-0.2385;0.7309;-0.2705;326.4336;50.2082;198.8899;-0.0587;-0.0518;0.1395;0.0000;-0.2634;0.6740;-0.1846;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16850;3.3200;-0.0140;1.2369;-0.1043;34.4295;10.4923;10.2161;True;True;0.1532;0.7209;-0.0492;36.0811;67.4729;352.9931;-0.1844;0.0178;-0.0649;0.0000;True;True;-0.2399;0.7282;-0.2672;327.0980;55.7769;194.4709;0.0352;-0.0277;0.0600;0.0000;-0.2649;0.6774;-0.1747;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16855;3.4000;-0.0158;1.2380;-0.1049;34.4608;8.1812;9.7175;True;True;0.1418;0.7181;-0.0535;35.5278;73.6492;353.1627;-0.0776;-0.0117;-0.0340;0.0000;True;True;-0.2426;0.7303;-0.2625;323.1960;54.8666;198.9967;-0.0580;0.0372;0.0577;0.0000;-0.2592;0.6763;-0.1701;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16860;3.4600;-0.0153;1.2398;-0.1043;34.1567;6.7271;9.1425;True;True;0.1425;0.7190;-0.0500;33.2515;69.8896;352.7096;0.0573;0.0332;0.0738;0.0000;True;True;-0.2476;0.7336;-0.2591;320.6676;51.5421;203.7334;-0.0864;0.0611;0.0294;0.0000;-0.2604;0.6766;-0.1670;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16865;3.5400;-0.0134;1.2416;-0.1028;33.3863;6.1770;8.7069;True;True;0.1497;0.7256;-0.0418;33.3898;70.1229;355.7549;0.0897;0.0734;0.0536;0.0000;True;True;-0.2515;0.7332;-0.2555;319.5360;48.5357;208.0897;-0.0448;-0.0217;0.0470;0.0000;-0.2608;0.6733;-0.1662;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16870;3.6000;-0.0091;1.2442;-0.1001;32.2747;7.6574;9.1769;True;True;0.1551;0.7251;-0.0378;35.5235;71.1911;355.7695;0.0716;-0.0744;0.0464;0.0000;True;True;-0.2535;0.7317;-0.2459;316.4820;45.2776;213.0294;-0.0169;-0.0137;0.2678;0.0000;-0.2596;0.6691;-0.1599;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
16875;3.6800;-0.0035;1.2466;-0.0966;31.0248;10.2773;10.7575;True;True;0.1781;0.7182;-0.0306;43.8933;73.1160;353.3158;0.3908;-0.0995;0.1252;0.0000;True;True;-0.2508;0.7332;-0.2255;315.6502;44.6868;214.0125;0.0650;0.1039;0.2684;0.0000;-0.2550;0.6690;-0.1413;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
