Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly;
20115;0.0800;-0.0187;1.1764;-0.0105;16.1422;0.2336;353.4053;True;True;0.0482;0.9801;0.0630;3.9462;69.4625;334.1441;0.0461;0.1369;-1.0451;0.0000;True;True;-0.0233;0.6346;0.1428;15.3725;138.6406;220.8366;0.0026;-0.0047;0.0056;0.0000;-0.0004;0.5480;0.1946;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20120;0.1800;-0.0176;1.1756;-0.0183;15.9654;0.4182;354.1025;True;True;0.0470;0.9552;-0.0079;3.5816;57.8718;320.8987;0.2219;-0.9071;-0.2346;0.0000;True;True;-0.0237;0.6337;0.1429;13.5995;135.4066;219.1807;-0.0143;0.0081;-0.0040;0.0000;0.0005;0.5475;0.1956;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20125;0.2600;-0.0157;1.1766;-0.0271;15.3727;0.8593;354.1290;True;True;0.0591;0.8993;0.0033;15.5948;37.6463;322.1782;0.0603;-0.4955;0.0735;0.0000;True;True;-0.0230;0.6346;0.1431;8.3203;132.2293;217.5222;0.0020;0.0033;0.0010;0.0000;0.0048;0.5489;0.1942;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20130;0.3400;-0.0127;1.1798;-0.0351;13.6947;1.2477;354.1546;True;True;0.0554;0.8252;0.0657;26.4336;35.2423;340.4843;-0.2629;-1.7293;1.7302;0.0000;True;True;0.0000;0.0000;0.0000;0.0000;90.0000;180.0000;1.2585;-31.9046;-7.0041;0.0000;0.0074;0.5552;0.1816;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20135;0.4400;-0.0084;1.1839;-0.0401;11.2457;2.0418;353.9318;True;True;0.0679;0.7393;0.1179;25.8450;55.7041;20.7605;0.1956;-0.9021;0.3926;0.0000;True;True;0.0000;0.0000;0.0000;0.0000;90.0000;180.0000;0.0000;0.0000;0.0000;0.0000;0.0074;0.5552;0.1816;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20140;0.5200;-0.0045;1.1871;-0.0413;9.2946;2.6171;353.8674;True;True;0.0884;0.6380;0.1618;33.2350;70.8204;37.3933;0.2140;-0.0760;-0.3078;0.0000;True;True;0.0000;0.0000;0.0000;0.0000;90.0000;180.0000;0.0000;0.0000;0.0000;0.0000;0.0074;0.5552;0.1816;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20145;0.6000;-0.0016;1.1899;-0.0389;8.1350;2.1545;353.2402;True;True;0.1267;0.6174;0.1333;53.9040;123.3720;68.5934;0.2460;-0.2899;-0.1338;0.0000;True;True;0.0008;0.6278;0.1590;9.6421;123.1684;227.5521;-0.0169;0.0275;-0.0644;0.0000;0.0122;0.5320;0.1993;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20150;0.6800;0.0004;1.1906;-0.0366;7.3984;1.7490;352.6052;True;True;0.0830;0.6651;0.1265;50.8614;184.7087;107.9372;-0.2038;0.3360;-0.0303;0.0000;True;True;-0.0200;0.6502;0.1332;30.8820;155.8446;230.1288;-0.1213;0.0507;-0.1261;0.0000;-0.0058;0.5645;0.1942;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20155;0.7600;0.0017;1.1915;-0.0351;6.7888;1.6310;352.3987;True;True;0.0819;0.6643;0.1236;55.5725;172.6429;97.8568;0.0212;-0.0831;-0.0387;0.0000;True;True;-0.0260;0.6397;0.1211;46.8849;196.2843;253.6663;-0.0712;-0.1243;-0.0844;0.0000;-0.0093;0.5690;0.1945;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
20160;0.8400;0.0025;1.1946;-0.0345;4.7385;1.2200;352.4294;True;True;0.0825;0.6592;0.1193;60.8407;152.8489;79.0468;0.0084;-0.0292;-0.0354;0.0000;True;True;-0.0217;0.6492;0.1311;22.2323;133.9169;221.2554;-0.0079;0.0140;0.0603;0.0000;-0.0121;0.5677;0.1939;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
