Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly
3530;19.600;-0.0445;12.448;-0.0012;3.591.702;3.302.547;19.633;True;True;0.1166;0.6687;0.0744;463.833;700.414;119.839;0.0084;-0.0038;0.0185;0.0000;True;True;-0.4025;10.607;0.3574;3.295.758;682.415;1.358.434;-0.2160;-0.0962;0.0201;0.0000;-0.4589;10.982;0.4396;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3535;20.400;-0.0455;12.438;-0.0005;3.596.178;3.298.519;23.500;True;True;0.1164;0.6665;0.0750;471.233;689.968;104.174;-0.0152;-0.0422;-0.0001;0.0000;True;True;-0.4057;10.568;0.3596;3.311.265;725.266;1.324.583;0.0276;-0.0300;0.0382;0.0000;-0.4592;11.016;0.4412;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3540;21.000;-0.0452;12.428;-0.0005;0.0666;3.292.365;25.700;True;True;0.1157;0.6651;0.0751;464.947;677.221;93.319;0.0039;0.0209;0.0003;0.0000;True;True;-0.3931;10.501;0.3514;3.244.230;817.595;1.272.072;0.4304;-0.1848;-0.3731;0.0000;-0.4462;10.995;0.4406;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3545;21.800;-0.0429;12.419;-0.0007;0.5022;3.290.342;20.786;True;True;0.1169;0.6679;0.0747;456.991;668.525;88.785;0.0029;0.0134;-0.0123;0.0000;True;True;-0.3614;10.304;0.3131;3.227.285;863.181;1.249.668;0.4024;-0.2735;-0.6071;0.0000;-0.4137;10.853;0.4096;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3550;22.400;-0.0402;12.403;-0.0021;0.9171;3.288.099;15.268;True;True;0.1164;0.6684;0.0743;465.887;673.958;82.103;-0.0014;-0.0047;-0.0035;0.0000;True;True;-0.3167;10.003;0.2606;3.244.436;911.967;1.193.866;0.8220;-0.6642;-0.8406;0.0000;-0.3645;10.631;0.3500;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3560;23.800;-0.0358;12.384;-0.0068;21.859;3.281.568;14.957;True;True;0.1162;0.6661;0.0747;471.922;663.709;78.187;0.0138;0.0010;0.0012;0.0000;True;True;-0.2847;0.9183;0.2038;3.146.799;1.013.049;1.171.970;-0.1466;-0.9153;-0.2930;0.0000;-0.3208;0.9809;0.2919;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3570;25.200;-0.0313;12.373;-0.0097;24.111;3.288.999;13.548;True;True;0.1167;0.6679;0.0744;474.544;675.753;96.864;0.0067;0.0051;0.0018;0.0000;True;True;-0.2646;0.8615;0.1665;3.107.904;969.727;1.208.357;0.0027;-0.0692;-0.0919;0.0000;-0.3057;0.9083;0.2566;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3580;26.600;-0.0311;12.389;-0.0116;23.715;3.292.615;16.576;True;True;0.1166;0.6717;0.0744;464.817;675.014;103.947;0.0052;0.0201;0.0047;0.0000;True;True;-0.2930;0.9272;0.1952;3.186.219;869.833;1.246.853;-0.3019;0.6765;0.2951;0.0000;-0.3317;0.9639;0.2730;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3590;28.000;-0.0313;12.407;-0.0124;18.224;3.304.450;19.480;True;True;0.1164;0.6724;0.0743;480.002;689.196;111.558;-0.0006;0.0003;-0.0024;0.0000;True;True;-0.3484;10.056;0.2714;3.200.017;741.998;1.454.420;-0.3201;0.2484;0.3864;0.0000;-0.3874;10.236;0.3582;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3600;29.400;-0.0307;12.431;-0.0113;11.435;3.326.867;27.574;True;True;0.1161;0.6719;0.0733;471.328;694.031;99.599;-0.0006;-0.0091;-0.0078;0.0000;True;True;-0.3707;10.533;0.3204;3.256.515;680.031;1.488.237;-0.0590;0.1790;0.0046;0.0000;-0.4205;10.692;0.4128;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
