Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly
23400;30.200;-0.0545;12.485;-0.0046;3.564.815;3.343.959;45.250;True;True;0.1846;0.8429;0.1411;41.620;709.780;322.336;-0.0068;0.0094;0.0083;0.0000;True;True;-0.1202;0.8109;0.1688;3.325.031;1.162.447;2.150.958;-0.0013;-0.0005;0.0028;0.0000;-0.0567;0.7339;0.2069;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23410;31.600;-0.0502;12.471;-0.0003;3.568.181;3.361.794;43.411;True;True;0.1869;0.8399;0.1403;46.320;716.940;318.714;0.0102;-0.0352;-0.0295;0.0000;True;True;-0.1220;0.8133;0.1672;3.301.931;1.154.408;2.152.524;0.0024;0.0002;0.0089;0.0000;-0.0564;0.7381;0.2049;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23420;33.000;-0.0410;12.470;0.0025;3.570.798;3.406.045;35.669;True;True;0.1862;0.8408;0.1381;44.676;720.803;306.094;-0.0001;0.0151;-0.0302;0.0000;True;True;-0.1192;0.8150;0.1690;3.324.485;1.156.002;2.169.443;-0.0107;-0.0023;-0.0019;0.0000;-0.0560;0.7366;0.2048;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23425;33.600;-0.0366;12.470;0.0027;3.571.441;3.428.616;32.905;True;True;0.1867;0.8386;0.1370;33.463;707.683;291.380;0.0336;-0.0809;-0.0296;0.0000;True;True;-0.1215;0.8068;0.1700;3.320.785;1.162.896;2.158.238;-0.0625;-0.2125;0.0386;0.0000;-0.0574;0.7307;0.2062;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23430;34.400;-0.0329;12.466;0.0027;3.573.635;3.450.043;34.445;True;True;0.1875;0.8382;0.1360;32.471;704.651;280.173;-0.0075;0.0025;-0.0096;0.0000;True;True;-0.1219;0.8062;0.1710;3.318.284;1.170.919;2.153.563;0.0007;0.0075;-0.0048;0.0000;-0.0572;0.7292;0.2073;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23435;35.000;-0.0302;12.465;0.0023;3.574.472;3.469.528;36.389;True;True;0.1877;0.8350;0.1354;32.329;723.795;280.431;0.0068;-0.1129;-0.0048;0.0000;True;True;-0.1219;0.8077;0.1700;3.320.605;1.178.514;2.146.855;-0.0070;0.0358;-0.0214;0.0000;-0.0572;0.7306;0.2066;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23440;35.800;-0.0270;12.466;0.0021;3.575.199;3.493.974;36.085;True;True;0.1872;0.8333;0.1356;23.727;728.122;283.310;-0.0128;0.0098;-0.0061;0.0000;True;True;-0.1210;0.8096;0.1690;3.318.309;1.169.515;2.153.416;0.0183;0.0142;0.0021;0.0000;-0.0566;0.7327;0.2054;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23445;36.400;-0.0240;12.468;0.0016;3.575.004;3.516.569;40.068;True;True;0.1866;0.8345;0.1341;19.557;730.815;282.603;0.0000;0.0263;-0.0250;0.0000;True;True;-0.1190;0.8125;0.1674;3.330.621;1.155.013;2.168.571;0.0415;-0.0061;-0.0005;0.0000;-0.0569;0.7343;0.2037;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23450;37.200;-0.0212;12.476;0.0015;3.570.262;3.536.291;39.383;True;True;0.1865;0.8346;0.1339;0.7907;727.216;286.475;0.0013;-0.0009;0.0015;0.0000;True;True;-0.1194;0.8127;0.1670;3.331.835;1.153.249;2.170.821;-0.0027;0.0113;-0.0019;0.0000;-0.0580;0.7331;0.2034;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
23455;37.800;-0.0191;12.482;0.0014;3.566.872;3.551.167;36.659;True;True;0.1874;0.8329;0.1360;3.589.494;712.721;297.784;0.0238;-0.0439;0.0602;0.0000;True;True;-0.1192;0.8156;0.1668;3.337.842;1.156.907;2.176.676;0.0201;0.0344;0.0119;0.0000;-0.0580;0.7353;0.2020;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
