Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly
8340;17.600;0.0059;11.814;-0.0255;3.538.748;55.293;3.564.621;True;True;0.1993;0.6595;0.2564;115.220;458.500;57.341;-0.0057;0.0033;0.0029;0.0000;True;True;-0.1465;0.6529;0.3348;54.087;1.448.565;1.871.476;-0.0064;0.0049;0.0005;0.0000;-0.0647;0.6020;0.3978;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8345;18.400;0.0063;11.815;-0.0264;3.538.830;60.013;3.566.507;True;True;0.1994;0.6605;0.2577;114.935;450.238;61.608;0.0118;-0.0018;0.0070;0.0000;True;True;-0.1469;0.6533;0.3348;45.159;1.443.939;1.871.726;0.0097;0.0038;0.0005;0.0000;-0.0654;0.6028;0.3981;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8350;19.200;0.0106;11.811;-0.0282;3.543.456;90.707;3.573.346;True;True;0.1995;0.6588;0.2570;105.736;451.563;59.189;0.0054;-0.0361;-0.0143;0.0000;True;True;-0.1477;0.6536;0.3333;61.137;1.441.253;1.871.044;-0.0142;-0.0023;-0.0203;0.0000;-0.0672;0.6027;0.3985;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8355;20.000;0.0164;11.793;-0.0295;3.555.364;133.680;3.580.138;True;True;0.1997;0.6556;0.2565;117.640;457.103;48.194;0.0005;-0.0010;0.0016;0.0000;True;True;-0.1480;0.6528;0.3341;62.555;1.451.147;1.868.549;-0.0024;-0.0026;0.0018;0.0000;-0.0665;0.6025;0.3978;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8360;21.000;0.0220;11.776;-0.0306;3.566.446;174.578;3.587.993;True;True;0.2017;0.6560;0.2574;128.789;448.572;41.285;0.0264;0.0070;0.0101;0.0000;True;True;-0.1466;0.6539;0.3345;57.282;1.445.217;1.885.075;0.0296;0.0277;0.0087;0.0000;-0.0668;0.6012;0.3978;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8365;21.800;0.0265;11.777;-0.0323;3.566.729;210.462;3.594.968;True;True;0.2006;0.6576;0.2561;115.242;450.783;41.701;-0.0074;0.0120;-0.0254;0.0000;True;True;-0.1489;0.6491;0.3372;42.254;1.435.559;1.885.134;-0.0325;-0.1046;0.0402;0.0000;-0.0688;0.5976;0.3999;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8370;22.800;0.0296;11.787;-0.0354;3.560.706;233.474;3.599.387;True;True;0.2001;0.6558;0.2559;121.076;448.895;0.9262;-0.0031;-0.0248;-0.0078;0.0000;True;True;-0.1510;0.6454;0.3370;55.481;1.442.446;1.876.330;0.0027;-0.0010;0.0106;0.0000;-0.0706;0.5946;0.4014;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8375;23.800;0.0321;11.815;-0.0398;3.543.345;260.453;0.4692;True;True;0.2001;0.6532;0.2550;105.428;449.488;3.598.369;0.0120;-0.0307;0.0108;0.0000;True;True;-0.1523;0.6441;0.3380;56.523;1.443.865;1.882.068;0.0001;0.0009;-0.0025;0.0000;-0.0723;0.5912;0.4016;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8380;24.800;0.0328;11.847;-0.0447;3.526.397;268.872;0.3237;True;True;0.1997;0.6517;0.2554;111.778;447.436;3.585.962;0.0016;-0.0016;-0.0091;0.0000;True;True;-0.1525;0.6440;0.3378;51.636;1.431.534;1.882.955;0.0004;-0.0005;0.0014;0.0000;-0.0730;0.5919;0.4025;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8385;25.800;0.0335;11.855;-0.0483;3.525.168;276.573;0.2593;True;True;0.1991;0.6494;0.2550;111.035;456.809;3.585.303;-0.0051;-0.0634;0.0280;0.0000;True;True;-0.1543;0.6398;0.3424;60.888;1.439.725;1.883.693;-0.0220;-0.0513;0.0173;0.0000;-0.0752;0.5871;0.4065;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8390;26.800;0.0351;11.843;-0.0515;3.534.510;287.504;0.2263;True;True;0.2002;0.6471;0.2541;107.119;454.699;3.568.137;0.0110;-0.0119;-0.0059;0.0000;True;True;-0.1533;0.6414;0.3407;82.672;1.445.961;1.881.272;0.0275;0.0419;-0.0342;0.0000;-0.0753;0.5882;0.4070;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
