Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly;
8920;0.0800;0.0038;1.2152;-0.0230;0.5378;354.0781;2.2423;True;True;0.0903;0.7070;0.1496;350.0728;66.3321;46.0248;-0.1544;-0.1288;0.1429;0.0000;True;True;-0.0358;0.6574;0.1550;10.5014;130.1936;211.9227;0.0236;-0.0112;0.0321;0.0000;-0.0053;0.5795;0.2134;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8925;0.1600;0.0094;1.2169;-0.0251;359.3646;354.3141;1.7741;True;True;0.0753;0.7052;0.1430;356.2505;63.6039;44.8965;-0.1132;0.0723;-0.1364;0.0000;True;True;-0.0342;0.6591;0.1572;12.8515;131.9596;212.4392;-0.0295;0.0126;-0.0293;0.0000;-0.0052;0.5797;0.2166;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8930;0.2400;0.0141;1.2168;-0.0261;359.2733;353.6367;1.3736;True;True;0.0574;0.6888;0.1336;350.2397;53.3516;40.5085;-0.0046;-0.1873;0.1049;0.0000;True;True;-0.0422;0.6617;0.1531;13.4654;133.7616;210.0799;0.0142;0.0525;0.0072;0.0000;-0.0083;0.5855;0.2140;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8935;0.3200;0.0163;1.2144;-0.0254;0.8215;352.1593;1.1744;True;True;0.0713;0.6916;0.1481;353.9474;56.3977;38.3521;0.2310;0.0316;0.1785;0.0000;True;True;-0.0352;0.6652;0.1578;17.4376;136.5527;214.5490;0.0230;0.0572;0.0259;0.0000;-0.0082;0.5852;0.2170;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8940;0.4000;0.0168;1.2102;-0.0230;3.5178;349.8054;0.4802;True;True;0.0863;0.6926;0.1608;359.3249;57.8825;38.3831;0.0814;-0.0961;0.0651;0.0000;True;True;-0.0373;0.6628;0.1546;16.6242;134.8781;213.0069;-0.0464;-0.0641;-0.0842;0.0000;-0.0094;0.5857;0.2167;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8945;0.4800;0.0170;1.2083;-0.0203;4.6400;348.2462;0.0240;True;True;0.0902;0.6860;0.1608;0.6719;58.2520;36.6487;0.0806;-0.0857;-0.0144;0.0000;True;True;-0.0383;0.6606;0.1530;14.9127;133.9202;210.4460;-0.0181;-0.0010;-0.0008;0.0000;-0.0079;0.5842;0.2146;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8965;0.7800;0.0117;1.2056;-0.0144;5.9162;344.2408;358.4867;True;True;0.0902;0.6811;0.1542;358.2684;56.7105;33.3306;0.0561;0.0767;-0.0561;0.0000;True;True;-0.0375;0.6643;0.1536;12.6662;132.0467;211.2168;0.0017;-0.0034;0.0011;0.0000;-0.0066;0.5869;0.2134;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8970;0.8600;0.0095;1.2062;-0.0142;5.5042;344.3215;358.7474;True;True;0.0913;0.6728;0.1490;356.7539;56.4592;29.0177;0.0219;-0.1459;-0.1390;0.0000;True;True;-0.0392;0.6606;0.1537;12.9108;133.2480;210.0004;-0.0125;-0.0446;-0.0064;0.0000;-0.0060;0.5854;0.2151;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8975;0.9400;0.0074;1.2077;-0.0139;4.3963;344.2673;358.9103;True;True;0.0892;0.6702;0.1478;355.0286;56.6419;27.2910;-0.0525;0.0271;0.0230;0.0000;True;True;-0.0368;0.6617;0.1539;14.3477;134.0009;211.4707;0.0391;0.0483;0.0051;0.0000;-0.0058;0.5845;0.2143;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
8980;1.0200;0.0048;1.2088;-0.0136;4.0535;344.3377;359.1142;True;True;0.0867;0.6728;0.1489;353.4625;56.0878;28.8253;-0.0112;0.0566;-0.0395;0.0000;True;True;-0.0377;0.6628;0.1542;14.0032;133.3757;211.1343;-0.0267;0.0039;-0.0146;0.0000;-0.0065;0.5857;0.2151;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
